our_price,competitor_price,rpi,price_gap,days_since_last_purchase,user_loyalty,purchased
108.12,34.91,3.097,73.21,13,2,0
49.93,44.19,1.13,5.74,1,2,0
98.31,249.05,0.395,-150.75,19,3,1
73.79,155.74,0.474,-81.95,1,9,1
77.48,210.35,0.368,-132.87,5,6,1
116.09,52.75,2.201,63.34,9,6,0
49.47,94.57,0.523,-45.11,6,10,1
54.53,100.13,0.545,-45.61,5,5,1
139.45,55.27,2.523,84.18,24,7,0
17.87,30.14,0.593,-12.27,38,4,1
77.99,151.74,0.514,-73.75,28,10,1
137.79,112.51,1.225,25.29,10,10,1
95.45,99.08,0.963,-3.63,30,3,0
86.5,175.5,0.493,-89.0,35,7,1
44.96,70.34,0.639,-25.38,7,10,1
58.06,151.92,0.382,-93.86,4,1,1
129.29,158.3,0.817,-29.02,1,6,1
88.29,90.05,0.98,-1.76,9,2,0
82.06,242.84,0.338,-160.77,40,2,1
23.94,66.08,0.362,-42.14,11,8,1
12.24,4.63,2.644,7.61,15,3,0
144.92,345.04,0.42,-200.12,1,9,1
62.78,37.54,1.673,25.24,2,4,0
94.45,35.34,2.672,59.11,8,6,0
21.16,21.98,0.962,-0.82,42,1,0
105.64,108.51,0.973,-2.88,6,10,1
140.56,353.11,0.398,-212.55,29,10,1
90.59,201.01,0.451,-110.42,1,3,1
27.66,81.6,0.339,-53.94,13,4,1
91.44,203.1,0.45,-111.66,12,5,1
117.29,167.64,0.7,-50.35,27,1,0
66.9,146.31,0.457,-79.42,1,4,1
133.18,399.34,0.333,-266.16,2,5,1
100.82,223.55,0.451,-122.73,3,4,1
135.89,320.24,0.424,-184.35,41,10,1
97.29,275.68,0.353,-178.39,2,10,1
28.38,17.22,1.648,11.16,1,7,0
53.36,117.54,0.454,-64.18,10,8,1
38.25,99.35,0.385,-61.09,10,8,1
137.24,394.8,0.348,-257.57,26,3,1
116.46,101.27,1.15,15.18,41,5,0
104.7,173.86,0.602,-69.16,10,10,1
52.14,111.44,0.468,-59.3,37,8,1
35.77,34.63,1.033,1.14,18,7,0
115.9,222.68,0.52,-106.78,4,9,1
76.38,76.04,1.005,0.35,36,10,1
41.61,49.95,0.833,-8.34,15,7,1
96.33,143.73,0.67,-47.4,7,2,1
15.65,27.05,0.578,-11.4,15,4,1
55.66,84.24,0.661,-28.57,7,8,1
75.6,123.35,0.613,-47.75,1,9,1
30.71,33.98,0.904,-3.26,17,7,0
147.85,107.81,1.371,40.04,24,5,0
39.27,16.8,2.337,22.47,18,1,0
28.25,23.42,1.206,4.83,3,9,1
38.49,72.03,0.534,-33.54,43,6,1
117.67,285.05,0.413,-167.38,1,2,1
69.57,52.66,1.321,16.91,5,10,1
89.16,52.88,1.686,36.28,4,10,0
12.94,30.06,0.43,-17.12,1,2,1
14.82,16.66,0.89,-1.84,7,10,1
72.42,207.76,0.349,-135.35,13,1,1
124.33,277.09,0.449,-152.76,29,4,1
133.93,158.34,0.846,-24.41,64,10,1
22.14,23.95,0.924,-1.81,23,2,0
85.37,146.32,0.583,-60.95,8,10,1
137.85,70.81,1.947,67.04,18,9,0
64.32,39.73,1.619,24.59,25,2,1
126.14,97.73,1.291,28.4,8,9,0
28.72,68.68,0.418,-39.97,21,1,1
140.96,237.85,0.593,-96.89,9,7,1
115.2,37.85,3.044,77.35,6,6,0
141.79,300.37,0.472,-158.59,10,6,1
104.73,151.22,0.693,-46.49,15,2,0
60.88,102.23,0.595,-41.35,18,1,1
141.35,124.12,1.139,17.23,6,10,0
48.58,86.95,0.559,-38.37,11,8,1
56.5,166.33,0.34,-109.83,33,8,1
108.11,53.87,2.007,54.24,52,2,0
117.14,124.94,0.938,-7.8,3,4,1
140.12,133.96,1.046,6.15,2,4,0
38.67,37.55,1.03,1.12,15,2,0
121.72,160.98,0.756,-39.26,7,9,1
113.4,284.5,0.399,-171.1,1,4,1
18.93,52.34,0.362,-33.41,5,4,1
64.21,54.32,1.182,9.89,23,4,1
49.59,87.57,0.566,-37.98,22,5,1
52.63,106.29,0.495,-53.66,9,10,1
147.61,252.26,0.585,-104.65,8,8,1
99.99,147.18,0.679,-47.2,12,4,1
110.47,90.41,1.222,20.07,3,3,0
146.73,237.43,0.618,-90.71,10,1,1
62.81,86.88,0.723,-24.07,1,2,1
122.26,299.29,0.408,-177.03,9,4,1
70.83,167.29,0.423,-96.46,5,9,1
131.73,87.18,1.511,44.55,15,1,0
35.29,19.02,1.855,16.27,14,6,0
142.68,392.65,0.363,-249.97,6,6,1
40.63,70.93,0.573,-30.3,1,10,1
55.67,145.64,0.382,-89.97,4,3,1
115.87,52.95,2.188,62.91,14,10,0
65.13,112.12,0.581,-46.99,1,9,1
95.15,167.13,0.569,-71.98,1,10,1
72.24,189.55,0.381,-117.31,14,3,1
113.93,64.21,1.774,49.73,19,1,0
41.97,39.83,1.054,2.13,5,2,0
18.18,25.42,0.715,-7.23,9,4,1
51.99,137.14,0.379,-85.15,40,4,1
76.4,216.6,0.353,-140.2,40,2,1
33.52,99.91,0.336,-66.39,5,10,1
59.67,172.44,0.346,-112.77,23,6,1
66.0,20.86,3.164,45.14,12,6,0
18.03,7.73,2.332,10.3,51,3,1
91.66,64.03,1.432,27.63,9,1,0
133.81,166.18,0.805,-32.37,20,10,1
31.24,79.38,0.394,-48.14,20,9,1
93.69,253.92,0.369,-160.23,9,4,1
103.06,82.91,1.243,20.15,22,9,1
68.71,135.57,0.507,-66.86,4,5,1
108.15,300.33,0.36,-192.18,1,7,1
67.5,104.77,0.644,-37.27,7,3,1
80.65,46.74,1.725,33.91,40,3,0
11.03,16.94,0.651,-5.91,9,8,1
106.84,140.46,0.761,-33.62,14,1,0
102.59,190.78,0.538,-88.19,13,8,1
15.38,22.82,0.674,-7.45,1,8,1
61.56,21.35,2.883,40.21,6,3,0
147.06,438.81,0.335,-291.75,17,1,1
68.9,121.79,0.566,-52.89,50,9,1
80.27,126.73,0.633,-46.46,2,4,1
137.39,395.34,0.348,-257.95,7,7,0
110.42,79.59,1.387,30.83,1,9,1
91.49,74.19,1.233,17.3,3,3,0
121.69,302.0,0.403,-180.3,6,5,1
131.01,131.57,0.996,-0.56,10,10,1
73.96,181.8,0.407,-107.83,3,3,1
76.52,79.05,0.968,-2.54,3,5,0
64.05,24.95,2.567,39.09,21,2,0
145.34,246.49,0.59,-101.15,46,4,1
107.6,89.42,1.203,18.18,5,2,0
21.65,50.8,0.426,-29.15,16,3,1
130.81,265.72,0.492,-134.9,4,5,1
77.28,215.89,0.358,-138.62,36,9,1
19.63,47.38,0.414,-27.75,15,3,1
86.96,68.53,1.269,18.43,22,10,0
68.4,168.3,0.406,-99.9,1,6,1
132.88,270.11,0.492,-137.23,12,4,1
38.56,81.21,0.475,-42.65,10,4,1
125.71,320.18,0.393,-194.48,4,10,1
88.08,162.88,0.541,-74.81,4,10,1
17.65,27.5,0.642,-9.85,12,5,1
146.06,294.88,0.495,-148.82,17,7,1
81.77,90.31,0.905,-8.54,1,4,1
50.72,40.22,1.261,10.5,11,8,0
75.72,148.77,0.509,-73.05,2,9,1
130.1,121.17,1.074,8.93,2,9,1
52.69,27.17,1.939,25.51,13,9,0
36.97,11.15,3.317,25.83,5,2,0
28.07,54.52,0.515,-26.45,8,3,1
51.7,66.06,0.783,-14.36,6,5,1
119.21,277.9,0.429,-158.69,14,1,0
76.03,99.82,0.762,-23.79,8,4,1
41.85,67.47,0.62,-25.62,46,5,1
33.27,46.54,0.715,-13.28,6,9,1
56.58,116.36,0.486,-59.78,18,8,1
141.59,178.63,0.793,-37.04,4,1,0
58.02,168.39,0.345,-110.37,9,3,1
148.34,419.44,0.354,-271.1,11,3,1
77.93,201.82,0.386,-123.89,5,6,1
35.08,97.7,0.359,-62.62,8,4,1
134.76,203.85,0.661,-69.09,4,4,1
74.45,130.17,0.572,-55.72,1,1,1
109.35,251.91,0.434,-142.56,3,10,1
147.72,321.97,0.459,-174.25,16,4,1
17.02,46.05,0.37,-29.02,20,1,1
23.54,52.58,0.448,-29.05,4,5,1
110.86,331.96,0.334,-221.09,7,3,1
49.46,61.37,0.806,-11.92,1,10,1
35.8,91.26,0.392,-55.46,3,5,1
15.51,33.87,0.458,-18.36,21,3,1
13.06,28.29,0.462,-15.24,13,5,1
118.43,139.72,0.848,-21.29,3,4,1
28.82,69.78,0.413,-40.96,4,9,1
75.48,206.14,0.366,-130.66,23,6,1
94.83,84.4,1.123,10.42,3,10,1
69.97,139.16,0.503,-69.19,5,2,1
13.79,18.74,0.736,-4.95,15,1,0
119.69,355.69,0.336,-236.0,11,1,1
11.47,18.27,0.628,-6.8,8,1,1
116.66,106.92,1.091,9.75,32,9,1
135.06,179.77,0.751,-44.71,3,5,1
70.6,145.81,0.484,-75.21,18,4,1
84.98,42.95,1.978,42.03,2,10,0
76.78,148.16,0.518,-71.38,13,5,1
64.49,181.49,0.355,-117.0,28,9,1
134.24,348.48,0.385,-214.24,8,3,1
135.15,65.24,2.072,69.91,18,3,0
57.01,170.03,0.335,-113.01,24,2,1
96.11,210.15,0.457,-114.04,2,8,1
139.77,103.17,1.355,36.6,17,7,0
144.69,48.26,2.998,96.43,35,2,0
81.25,61.95,1.312,19.3,12,4,0
73.4,188.12,0.39,-114.72,2,7,1
49.02,17.57,2.79,31.45,1,1,0
144.24,134.07,1.076,10.17,4,1,0
29.99,70.33,0.426,-40.33,1,8,1
91.18,171.64,0.531,-80.46,10,6,1
49.56,119.6,0.414,-70.04,1,2,1
49.06,113.56,0.432,-64.5,3,10,1
66.7,29.12,2.29,37.57,8,10,0
149.83,406.01,0.369,-256.18,8,1,1
17.7,16.16,1.095,1.54,11,3,0
91.0,163.26,0.557,-72.27,17,4,1
21.56,43.97,0.49,-22.41,1,5,1
31.63,23.89,1.324,7.74,1,10,0
71.54,210.03,0.341,-138.49,1,3,1
81.46,131.81,0.618,-50.35,7,5,1
46.23,21.06,2.195,25.17,1,7,0
54.3,153.71,0.353,-99.41,19,9,1
22.18,41.75,0.531,-19.58,3,5,0
52.45,114.75,0.457,-62.3,39,4,1
145.32,249.65,0.582,-104.33,9,10,1
142.26,363.3,0.392,-221.04,8,9,1
56.88,22.15,2.568,34.73,21,8,0
89.92,92.13,0.976,-2.21,17,5,1
137.34,215.36,0.638,-78.02,13,9,1
10.87,5.51,1.973,5.36,38,9,0
123.5,272.43,0.453,-148.93,7,1,1
142.77,194.58,0.734,-51.81,23,6,1
22.79,23.61,0.965,-0.82,6,5,1
32.6,10.08,3.235,22.52,25,6,0
144.5,324.2,0.446,-179.7,4,10,1
85.26,217.51,0.392,-132.26,4,3,1
11.99,16.38,0.732,-4.39,15,3,1
46.07,84.0,0.548,-37.93,3,10,1
72.99,66.77,1.093,6.22,3,5,0
107.01,211.87,0.505,-104.86,5,7,1
112.64,37.48,3.005,75.16,15,4,0
149.36,241.86,0.618,-92.5,30,6,1
50.25,102.48,0.49,-52.23,15,5,1
85.35,237.2,0.36,-151.85,24,2,1
84.67,112.57,0.752,-27.91,10,1,1
66.79,158.03,0.423,-91.24,1,6,1
33.68,64.46,0.523,-30.78,1,5,1
146.84,411.59,0.357,-264.75,11,9,1
129.46,178.09,0.727,-48.63,5,7,1
79.77,92.65,0.861,-12.89,3,1,0
94.45,254.58,0.371,-160.13,8,10,1
41.82,18.1,2.31,23.71,15,6,0
86.13,57.56,1.496,28.57,6,7,0
107.3,56.06,1.914,51.23,22,3,0
82.12,211.58,0.388,-129.46,18,9,1
148.64,48.85,3.043,99.79,18,2,0
95.59,251.06,0.381,-155.47,58,1,1
61.94,94.05,0.659,-32.11,4,10,1
118.1,36.71,3.217,81.39,14,10,0
33.86,46.88,0.722,-13.02,27,9,1
63.83,51.34,1.243,12.49,12,7,0
58.57,116.32,0.504,-57.75,21,10,1
70.45,150.37,0.469,-79.91,7,1,1
119.45,193.07,0.619,-73.62,12,4,1
77.78,31.85,2.443,45.94,1,10,1
121.16,250.99,0.483,-129.83,59,3,1
90.71,233.44,0.389,-142.73,22,7,1
57.89,129.96,0.445,-72.07,28,5,1
123.4,313.54,0.394,-190.14,16,9,1
43.36,36.48,1.189,6.88,2,3,0
41.41,111.82,0.37,-70.4,1,6,1
80.63,94.33,0.855,-13.7,27,10,1
46.52,15.64,2.974,30.88,7,2,0
11.27,29.05,0.388,-17.78,4,3,1
100.76,286.46,0.352,-185.7,11,4,1
81.55,168.82,0.483,-87.26,7,6,1
72.37,66.94,1.081,5.44,14,1,0
145.38,142.43,1.021,2.95,9,6,1
89.97,140.33,0.641,-50.36,16,4,1
130.88,356.54,0.367,-225.66,26,8,1
29.52,20.78,1.421,8.74,3,9,0
89.69,226.92,0.395,-137.24,5,8,1
131.52,142.9,0.92,-11.38,8,8,1
91.63,227.55,0.403,-135.91,45,2,1
110.52,307.77,0.359,-197.25,6,10,1
62.09,90.29,0.688,-28.2,6,2,1
22.94,29.5,0.778,-6.55,14,6,1
74.11,182.75,0.406,-108.64,7,5,1
65.23,112.82,0.578,-47.59,42,6,1
131.39,282.22,0.466,-150.84,31,9,1
44.16,87.51,0.505,-43.35,10,10,1
145.34,103.6,1.403,41.74,14,7,0
144.14,372.01,0.387,-227.87,1,5,1
44.67,37.01,1.207,7.66,16,10,1
58.73,165.44,0.355,-106.72,17,7,1
135.38,132.2,1.024,3.18,6,8,1
145.33,331.56,0.438,-186.23,3,1,1
72.08,77.02,0.936,-4.94,34,10,1
54.94,63.62,0.864,-8.68,7,7,1
83.65,95.11,0.88,-11.46,14,4,0
106.29,246.51,0.431,-140.23,1,5,1
48.29,87.08,0.555,-38.79,7,2,1
113.11,303.57,0.373,-190.47,23,10,1
17.23,19.47,0.885,-2.24,6,5,1
16.9,36.65,0.461,-19.75,12,9,1
64.08,149.5,0.429,-85.42,3,1,1
59.49,42.18,1.41,17.31,7,3,0
54.19,74.87,0.724,-20.68,36,4,1
78.74,126.27,0.624,-47.53,11,9,1
54.9,69.2,0.793,-14.29,32,2,0
36.92,43.18,0.855,-6.26,32,7,1
53.33,114.83,0.464,-61.5,40,9,1
146.49,129.32,1.133,17.16,31,10,1
67.56,149.66,0.451,-82.1,1,4,1
72.26,204.11,0.354,-131.85,38,5,1
90.72,165.65,0.548,-74.93,2,10,1
147.67,288.08,0.513,-140.41,1,4,1
43.82,21.3,2.057,22.52,1,7,0
105.38,277.58,0.38,-172.2,6,8,1
110.24,118.03,0.934,-7.79,13,8,1
95.03,186.31,0.51,-91.29,7,3,1
22.4,65.94,0.34,-43.54,1,2,1
104.76,199.87,0.524,-95.11,9,6,1
18.97,42.82,0.443,-23.84,8,1,1
93.46,140.41,0.666,-46.95,19,9,1
113.54,52.57,2.16,60.97,4,7,0
39.54,97.0,0.408,-57.47,3,8,1
127.83,50.43,2.535,77.4,4,7,0
14.25,31.23,0.456,-16.98,5,5,1
128.13,46.37,2.763,81.76,12,5,0
74.45,195.66,0.38,-121.21,8,7,1
40.46,29.36,1.378,11.1,5,7,0
28.73,48.51,0.592,-19.78,6,2,1
143.46,274.35,0.523,-130.88,6,2,1
20.17,30.97,0.651,-10.8,50,7,1
37.87,46.21,0.82,-8.33,3,5,1
58.7,91.75,0.64,-33.05,23,2,1
96.83,110.47,0.877,-13.64,17,1,0
86.27,127.94,0.674,-41.66,1,9,1
27.59,35.01,0.788,-7.42,69,8,1
50.56,92.47,0.547,-41.9,19,2,1
43.43,40.92,1.061,2.5,16,2,0
39.9,118.47,0.337,-78.57,7,3,1
67.56,111.63,0.605,-44.07,11,4,1
108.56,89.48,1.213,19.08,4,9,1
40.44,64.23,0.63,-23.78,1,6,1
61.34,161.88,0.379,-100.55,25,3,1
64.73,23.23,2.786,41.5,31,8,0
146.7,313.18,0.468,-166.48,2,6,1
143.65,255.63,0.562,-111.98,21,8,1
122.02,92.47,1.32,29.55,18,10,1
43.83,109.9,0.399,-66.06,2,2,1
19.53,25.3,0.772,-5.78,7,8,1
54.37,59.44,0.915,-5.07,7,5,1
47.35,120.08,0.394,-72.73,19,10,1
80.83,163.6,0.494,-82.77,25,4,1
118.88,323.99,0.367,-205.11,1,3,1
130.17,260.42,0.5,-130.25,11,9,1
128.28,295.07,0.435,-166.79,20,10,1
60.35,154.41,0.391,-94.06,21,7,1
106.21,47.56,2.233,58.65,2,7,0
53.8,128.86,0.417,-75.06,10,6,1
18.53,36.26,0.511,-17.73,27,9,1
108.22,52.78,2.051,55.44,5,3,0
11.38,19.03,0.598,-7.66,7,1,1
67.29,35.17,1.913,32.12,22,7,0
56.11,128.33,0.437,-72.22,1,9,1
107.07,190.11,0.563,-83.04,27,6,1
117.27,337.12,0.348,-219.85,5,10,1
52.57,41.77,1.259,10.81,1,2,0
123.63,239.38,0.516,-115.75,3,8,1
51.15,44.56,1.148,6.58,1,9,0
72.49,141.93,0.511,-69.44,1,10,1
111.78,251.64,0.444,-139.86,16,8,1
107.01,240.79,0.444,-133.78,3,9,1
148.23,370.68,0.4,-222.45,38,1,1
41.52,108.15,0.384,-66.63,10,3,1
102.72,52.25,1.966,50.48,8,3,0
95.36,116.98,0.815,-21.63,7,9,1
138.11,297.67,0.464,-159.55,16,3,1
31.89,52.5,0.607,-20.61,8,10,1
115.25,93.91,1.227,21.34,1,1,0
89.56,160.52,0.558,-70.96,29,3,1
48.45,67.84,0.714,-19.38,7,2,1
76.42,103.41,0.739,-26.98,1,9,1
56.73,141.05,0.402,-84.32,10,1,1
91.1,127.59,0.714,-36.49,14,2,0
134.46,49.94,2.692,84.52,4,1,0
89.7,40.97,2.189,48.73,22,9,0
98.44,257.11,0.383,-158.67,15,7,1
82.62,239.08,0.346,-156.46,14,1,1
17.16,37.05,0.463,-19.89,7,10,1
42.6,54.69,0.779,-12.09,45,6,1
78.88,223.56,0.353,-144.68,4,5,1
53.43,111.65,0.479,-58.22,12,10,1
35.45,91.44,0.388,-56.0,5,5,1
80.58,190.79,0.422,-110.22,19,4,1
55.19,73.06,0.755,-17.86,1,3,0
46.14,73.47,0.628,-27.33,1,8,1
74.96,60.16,1.246,14.8,23,7,1
28.66,31.19,0.919,-2.53,7,5,1
139.88,335.85,0.417,-195.97,5,9,1
131.48,356.8,0.368,-225.32,13,7,1
109.07,246.06,0.443,-136.99,16,10,1
24.87,38.7,0.643,-13.83,3,2,1
118.62,63.29,1.874,55.33,2,7,0
123.11,55.86,2.204,67.25,44,7,0
117.49,153.99,0.763,-36.5,12,4,0
25.96,40.29,0.644,-14.34,6,8,1
100.15,194.75,0.514,-94.6,22,4,1
126.81,40.26,3.149,86.54,10,7,0
90.83,269.97,0.336,-179.14,3,4,1
100.5,128.9,0.78,-28.4,3,8,1
74.17,192.09,0.386,-117.92,7,3,1
84.02,146.56,0.573,-62.54,27,2,1
14.81,9.66,1.533,5.15,1,10,0
99.45,244.01,0.408,-144.55,3,6,1
21.4,47.44,0.451,-26.04,31,7,1
70.9,122.24,0.58,-51.34,1,7,1
50.97,86.11,0.592,-35.13,13,6,1
86.36,46.31,1.865,40.05,3,8,0
28.68,59.39,0.483,-30.71,13,6,1
106.83,294.89,0.362,-188.06,6,6,1
121.3,66.93,1.812,54.37,1,3,0
32.87,33.25,0.989,-0.38,12,2,0
24.6,67.32,0.365,-42.72,16,7,1
30.37,32.43,0.937,-2.06,15,6,0
132.8,274.31,0.484,-141.52,14,1,1
83.95,146.4,0.573,-62.46,9,2,1
75.42,144.05,0.524,-68.64,10,2,1
24.94,35.48,0.703,-10.54,14,1,1
100.94,112.04,0.901,-11.1,16,3,0
131.52,56.69,2.32,74.83,14,5,0
125.95,290.88,0.433,-164.93,12,4,1
97.65,226.0,0.432,-128.35,2,2,1
20.54,43.36,0.474,-22.82,3,8,1
25.74,52.44,0.491,-26.71,4,9,1
16.9,16.19,1.044,0.71,35,8,1
46.05,16.59,2.775,29.45,19,7,0
28.99,72.0,0.403,-43.01,11,10,1
46.41,75.46,0.615,-29.05,4,2,1
63.91,72.12,0.886,-8.21,1,6,1
142.02,81.69,1.738,60.33,32,4,0
95.45,44.8,2.131,50.65,31,5,0
126.9,157.6,0.805,-30.7,1,9,1
109.45,270.64,0.404,-161.2,22,9,1
25.75,71.6,0.36,-45.85,8,4,1
113.03,307.58,0.367,-194.55,5,8,1
48.51,135.06,0.359,-86.55,18,5,1
99.48,273.64,0.364,-174.17,13,9,1
57.73,99.51,0.58,-41.77,21,2,1
149.67,133.57,1.121,16.1,1,4,0
46.9,115.12,0.407,-68.22,5,3,1
49.08,43.04,1.14,6.04,5,7,1
140.29,143.3,0.979,-3.01,5,2,0
13.45,12.51,1.076,0.94,9,3,0
107.54,181.79,0.592,-74.25,4,9,1
111.55,130.39,0.855,-18.84,8,8,1
127.09,91.03,1.396,36.07,6,2,0
146.42,223.08,0.656,-76.66,18,6,1
146.58,389.85,0.376,-243.26,12,3,1
19.14,35.22,0.543,-16.09,14,6,1
125.06,334.09,0.374,-209.03,3,5,1
100.48,83.29,1.206,17.2,5,10,1
100.63,75.55,1.332,25.07,1,4,0
27.97,51.86,0.539,-23.89,1,7,1
101.03,156.69,0.645,-55.66,4,10,1
147.55,307.26,0.48,-159.72,1,7,1
137.65,336.63,0.409,-198.98,12,4,1
71.48,166.44,0.429,-94.96,87,3,1
15.59,44.35,0.352,-28.75,1,4,1
60.72,83.51,0.727,-22.79,24,2,1
125.69,107.75,1.167,17.94,1,4,1
108.21,193.42,0.559,-85.21,15,4,1
74.31,44.51,1.669,29.8,14,5,0
17.71,19.13,0.926,-1.42,32,1,0
69.77,60.09,1.161,9.68,1,2,0
75.66,103.71,0.73,-28.05,5,8,1
140.0,84.04,1.666,55.96,1,8,0
99.75,38.5,2.591,61.25,7,8,0
53.63,111.2,0.482,-57.56,33,5,1
83.54,162.72,0.513,-79.17,21,8,1
19.25,42.59,0.452,-23.34,17,9,1
146.16,304.46,0.48,-158.3,10,4,1
60.41,36.76,1.643,23.64,30,4,0
76.9,83.51,0.921,-6.61,8,7,1
59.74,38.81,1.539,20.93,2,5,0
105.55,271.9,0.388,-166.35,25,10,1
102.71,237.95,0.432,-135.24,4,1,1
110.15,92.98,1.185,17.17,1,8,1
47.54,58.07,0.819,-10.53,1,4,1
54.19,157.7,0.344,-103.5,13,8,1
27.54,52.43,0.525,-24.9,13,2,1
101.77,250.68,0.406,-148.9,4,4,1
15.57,15.8,0.986,-0.22,18,2,0
93.68,81.23,1.153,12.45,20,5,0
131.76,318.4,0.414,-186.64,35,10,1
134.72,289.89,0.465,-155.17,12,10,1
72.87,155.83,0.468,-82.97,21,8,1
74.3,133.16,0.558,-58.86,19,7,1
20.78,37.85,0.549,-17.07,4,5,1
103.91,237.57,0.437,-133.66,5,7,1
124.98,128.6,0.972,-3.63,9,5,0
44.25,55.42,0.798,-11.17,1,7,1
68.98,183.04,0.377,-114.06,4,4,1
127.44,144.51,0.882,-17.07,8,4,1
132.8,235.72,0.563,-102.92,1,10,1
44.05,96.77,0.455,-52.73,1,4,1
87.08,261.22,0.333,-174.14,8,8,1
36.95,54.51,0.678,-17.56,18,1,1
24.26,35.32,0.687,-11.06,25,10,1
137.56,354.21,0.388,-216.65,11,5,1
124.87,309.04,0.404,-184.17,9,10,1
116.4,264.69,0.44,-148.29,6,2,1
16.83,26.09,0.645,-9.27,3,10,1
128.12,150.5,0.851,-22.37,2,4,0
71.33,138.63,0.515,-67.3,21,5,1
57.94,154.44,0.375,-96.51,8,8,1
86.51,232.37,0.372,-145.87,21,2,1
22.79,13.51,1.686,9.28,17,2,0
115.93,168.86,0.687,-52.93,3,2,1
91.54,142.32,0.643,-50.78,9,8,1
36.12,106.18,0.34,-70.06,8,3,1
36.35,77.45,0.469,-41.1,7,5,1
35.79,50.1,0.715,-14.3,10,2,1
17.98,6.66,2.7,11.32,56,6,0
92.29,168.57,0.547,-76.28,23,10,1
127.65,71.41,1.788,56.24,32,6,0
12.45,31.78,0.392,-19.33,1,2,1
16.86,39.32,0.429,-22.46,2,4,1
90.19,139.19,0.648,-49.01,1,2,0
124.73,181.96,0.685,-57.23,4,10,1
55.74,151.78,0.367,-96.04,8,4,1
58.95,63.59,0.927,-4.65,14,7,1
93.49,90.9,1.028,2.58,9,5,1
48.39,137.23,0.353,-88.84,32,10,1
13.73,34.11,0.402,-20.38,39,4,1
112.93,284.1,0.398,-171.17,2,10,1
97.59,80.71,1.209,16.88,26,10,1
91.31,62.72,1.456,28.59,9,3,0
113.84,42.15,2.701,71.68,8,6,0
104.53,98.26,1.064,6.27,21,2,0
38.82,92.8,0.418,-53.98,1,4,1
59.35,56.27,1.055,3.08,29,8,1
27.66,62.74,0.441,-35.08,15,2,1
28.18,27.62,1.02,0.56,29,9,1
104.67,143.11,0.731,-38.44,72,2,0
130.2,384.69,0.338,-254.49,10,8,1
144.78,139.13,1.041,5.65,1,8,1
97.97,128.95,0.76,-30.98,2,7,1
35.77,39.81,0.899,-4.04,5,10,1
24.79,14.78,1.678,10.02,1,6,0
123.8,200.89,0.616,-77.09,23,1,1
91.03,120.38,0.756,-29.35,4,2,1
96.56,210.13,0.46,-113.57,52,7,1
119.4,299.41,0.399,-180.0,16,4,1
108.46,191.92,0.565,-83.46,2,9,1
126.82,49.07,2.584,77.75,9,3,0
17.87,35.22,0.507,-17.35,8,4,1
114.65,51.54,2.224,63.11,9,3,0
129.12,253.61,0.509,-124.49,10,7,1
50.06,107.61,0.465,-57.55,1,2,1
99.66,83.12,1.199,16.55,16,10,1
53.98,135.62,0.398,-81.63,9,2,1
144.12,397.75,0.362,-253.63,21,2,1
14.68,36.63,0.401,-21.95,23,4,1
91.17,102.46,0.89,-11.29,3,8,1
33.31,62.75,0.531,-29.44,1,8,1
109.71,303.9,0.361,-194.19,17,8,1
34.62,40.37,0.858,-5.74,53,8,1
42.95,107.99,0.398,-65.04,8,7,1
79.21,25.79,3.071,53.42,4,6,0
138.08,42.78,3.227,95.29,2,7,0
39.64,93.2,0.425,-53.56,4,5,1
30.19,71.13,0.424,-40.94,5,8,1
116.26,282.53,0.411,-166.27,7,2,1
80.09,225.13,0.356,-145.04,14,5,1
137.65,85.12,1.617,52.53,4,7,0
30.53,28.28,1.079,2.25,1,9,1
100.43,275.18,0.365,-174.75,6,10,1
42.6,33.17,1.284,9.43,27,1,0
31.95,68.43,0.467,-36.48,9,9,1
105.68,183.06,0.577,-77.38,46,3,1
93.12,48.85,1.906,44.27,9,1,0
115.68,123.8,0.934,-8.12,4,7,1
53.32,90.92,0.587,-37.59,3,3,1
72.72,189.16,0.384,-116.44,16,8,1
66.77,147.58,0.452,-80.81,10,2,1
147.77,292.45,0.505,-144.68,12,4,1
50.91,83.46,0.61,-32.55,19,2,1
51.27,56.73,0.904,-5.46,18,4,0
59.64,37.09,1.608,22.55,1,1,0
89.04,125.06,0.712,-36.02,22,10,1
45.33,17.09,2.653,28.24,10,5,0
138.14,120.16,1.15,17.98,6,3,0
47.2,69.27,0.681,-22.07,10,9,1
135.41,193.67,0.699,-58.26,13,4,0
24.49,10.27,2.383,14.21,2,6,0
101.92,192.67,0.529,-90.75,7,9,1
136.98,244.39,0.56,-107.41,5,2,1
33.62,17.18,1.957,16.45,6,7,0
145.57,414.36,0.351,-268.79,1,3,1
73.4,41.72,1.76,31.69,2,1,0
142.4,371.39,0.383,-228.99,2,9,1
104.75,31.51,3.324,73.24,6,9,0
52.22,140.07,0.373,-87.85,31,4,1
36.36,12.84,2.831,23.52,3,9,0
52.52,123.22,0.426,-70.7,7,7,1
23.02,29.39,0.783,-6.37,5,4,1
30.14,69.12,0.436,-38.98,21,2,1
24.65,34.14,0.722,-9.48,1,5,1
69.21,34.01,2.035,35.2,3,8,0
121.38,287.95,0.422,-166.57,3,10,1
29.79,14.67,2.031,15.12,69,10,0
28.24,78.8,0.358,-50.55,11,6,1
100.08,43.8,2.285,56.28,2,5,0
